name,homepage
Helmut Krcmar,http://www.professoren.tum.de/en/krcmar-helmut/
Helmut Seidl,http://www2.in.tum.de/~seidl/
Hemant Kumar Mulmudi , http://www.google.com/search?q=Hemant%20Kumar%20Mulmudi%20Australian%20National%20University&btnI
Hemanta K. Maji,https://www.cs.purdue.edu/homes/hmaji/
Hemanta Kumar Maji,https://www.cs.purdue.edu/homes/hmaji/
Heng Ji,http://nlp.cs.rpi.edu/hengji.html
Heng Tao Shen , http://staff.itee.uq.edu.au/shenht/
Heng Yin,http://www.cs.ucr.edu/~heng/
Heni Ben Amor , https://cidse.engineering.asu.edu/directory/ben-amor-heni/
Henning Köhler , http://www.massey.ac.nz/massey/learning/colleges/college-of-sciences/staff-list.cfm?stref=727830
Henning Schulzrinne,http://www.cs.columbia.edu/~hgs/
Henri E. Bal,http://www.cs.vu.nl/~bal/
Henrik Bærbak Christensen,http://pure.au.dk/portal/en/persons/henrik-baerbak-christensen(4f747aba-32e8-4492-841f-1f9130be6909).html
Henrik Christensen,http://www.hichristensen.net/
Henrik Leopold,http://www.henrikleopold.com/
Henrik Wann Jensen,http://graphics.ucsd.edu/~henrik/
Henry A. Kautz,http://www.cs.rochester.edu/u/kautz/
Henry Fuchs,http://www.cs.unc.edu/~fuchs/
Henry Gardner , https://cecs.anu.edu.au/people/henry-gardner
Henry Hoffmann,http://people.cs.uchicago.edu/~hankhoffmann/
Henry J. Gardner,https://cs.anu.edu.au/people/henry-gardner
Henry Linger , http://monash.edu/research/explore/en/persons/henry-linger(d0b61062-30fc-4904-8e24-a758ebb997d0).html
Henry M. Levy,http://www.cs.washington.edu/people/faculty/levy
Henry M. Tufo,https://www.colorado.edu/cs/users/tufo
Henry R. Childs,http://vis.lbl.gov/~hrchilds/index2.html
Henry S. Thompson,http://www.ltg.ed.ac.uk/~ht/
Henry Thompson,http://www.ltg.ed.ac.uk/~ht/
Heping Shen , https://www.researchgate.net/profile/Heping_Shen
Herb Yang,https://webdocs.cs.ualberta.ca/~yang/
Herbert Bos,http://www.cs.vu.nl/~herbertb/
Herbert Wiklicky,https://www.doc.ic.ac.uk/~herbert/
Hermann Haertig,http://os.inf.tu-dresden.de/~haertig/
Hermann Härtig,http://os.inf.tu-dresden.de/~haertig/
Hermann Ney,http://www-i6.informatik.rwth-aachen.de/web/Staff/ney/
Hezy Yeshurun,https://www.cs.tau.ac.il/~hezy/
Himanshu Gupta,http://www3.cs.stonybrook.edu/~hgupta/
Hiroshi Shimodaira,http://homepages.inf.ed.ac.uk/hshimoda/
Hoeteck Wee,http://www.di.ens.fr/~wee/
Holger H. Hoos,http://www.cs.ubc.ca/~hoos/
Holger Hoos,http://www.cs.ubc.ca/~hoos/
Holly E. Rushmeier,http://graphics.cs.yale.edu/holly/
Hong Qin,http://www3.cs.stonybrook.edu/~qin/
Hong Shen , https://cs.adelaide.edu.au/~hong/
Hong Zhang,https://webdocs.cs.ualberta.ca/~zhang/
Hongdong Li , http://users.cecs.anu.edu.au/~hongdong/
Hongfeng Yu,http://vis.unl.edu/~yu/
Honglak Lee,http://web.eecs.umich.edu/~honglak/
Hongning Wang,https://www.cs.virginia.edu/people/faculty/hwang.html
Hongseok Yang,http://www.cs.ox.ac.uk/people/hongseok.yang/Public/Home.html
Hongwei Xi,https://www.cs.bu.edu/~hwxi/
Hongxin Hu,https://people.cs.clemson.edu/~hongxih/
Hongyuan Zha,http://www.cc.gatech.edu/~zha/
Horst Lazarek,http://www.inf.tu-dresden.de/searchstaff.php?staffId=50950
Horst Lichter,https://www.swc.rwth-aachen.de/
Horst Reichel,https://wwwtcs.inf.tu-dresden.de/~reichel/
Hosagrahar Visvesvaraya Jagadish,http://web.eecs.umich.edu/~jag/
Hossein Saiedian,http://people.eecs.ku.edu/~saiedian/
Hovav Shacham,http://cseweb.ucsd.edu/~hovav/
Howard Bowman,https://www.cs.kent.ac.uk/people/staff/hb5/
Howard C. Elman,https://www.cs.umd.edu/users/elman/
Howard Straubing,http://www.cs.bc.edu/~straubin/
Howie Choset,http://www.cs.cmu.edu/~./choset/
Hu Ding,http://www.cse.msu.edu/~huding/
Huamin Wang,http://web.cse.ohio-state.edu/~whmin/
Huan Liu,http://www.public.asu.edu/~huanliu/
Huan Sun,http://web.cse.ohio-state.edu/~huansun/
Huaping Liu,http://eecs.oregonstate.edu/people/liu-huaping
Hubert Comon,http://www.lsv.ens-cachan.fr/~comon/
Hubert Comon-Lundh,http://www.lsv.ens-cachan.fr/~comon/
Hubert E. Dunsmore,https://www.cs.purdue.edu/people/bxd
Hugh Leather,http://homepages.inf.ed.ac.uk/hleather/
Hugh R. Barrett , https://www.researchgate.net/profile/Peter_Barrett3
Hui Gary Zhang,http://mig.cs.ucl.ac.uk/index.php?n=People.GHZhang
Hui Guo , https://research.unsw.edu.au/people/dr-hui-guo
Hui Ma , http://ecs.victoria.ac.nz/Main/HuiMa
Hui Wu , http://www.cse.unsw.edu.au/~huiw/
Hui Yang 0001,http://infosense.cs.georgetown.edu/grace/
Hui Zhang 0005,http://mig.cs.ucl.ac.uk/index.php?n=People.GHZhang
Huijia Lin,http://www.cs.ucsb.edu/~rachel.lin/
Hung Q. Ngo 0001,http://www.cse.buffalo.edu/~hungngo/
Hung Quang Ngo,http://www.cse.buffalo.edu/~hungngo/
Hung Son Nguyen,http://www.mimuw.edu.pl/~son/
Hung-Wei Tseng , http://cseweb.ucsd.edu/~h1tseng/
Husheng Li,http://web.eecs.utk.edu/~husheng/
Huub H. C. Bakker , https://www.researchgate.net/profile/Huub_Bakker
Huy L. Nguyen,http://www.google.com/search?q=Huy%20L.%20Nguyen%20Northeastern%20University&btnI
Huy L. Nguyên,http://www.google.com/search?q=Huy%20L.%20Nguy%C3%AAn%20Northeastern%20University&btnI
Huy Le Nguyen,https://sites.google.com/site/huylenguyen/
Huzefa Rangwala,https://cs.gmu.edu/~hrangwal/
Hye-Young Helen Paik , http://www.cse.unsw.edu.au/~hpaik/
Hye-Young Paik , http://www.cse.unsw.edu.au/~hpaik/
Hyeong-Ah Choi,http://www.google.com/search?q=Hyeong-Ah%20Choi%20George%20Washington%20University&btnI
Hyesoon Kim,http://www.cc.gatech.edu/~hyesoon/
Härmel Nestra , http://www.ut.ee/en/harmel-nestra
Héctor Corrada Bravo,https://www.cs.umd.edu/people/hcorrada
Héctor Pulgar-Painemal,http://www.google.com/search?q=H%C3%A9ctor%20Pulgar-Painemal%20University%20of%20Tennessee&btnI
Hélène Coullon,http://avalon.ens-lyon.fr/members/hcoullon
Hüseyin Koçak,http://www.math.miami.edu/~hk/
I-Ling Yen,http://www.utdallas.edu/~ilyen/
I. Emre Telatar,https://people.epfl.ch/emre.telatar
I. V. Ramakrishnan,https://www.cs.stonybrook.edu/people/faculty/IVRamakrishnan
Iain C. C. Phillips,https://www.doc.ic.ac.uk/~iccp/
Iain Murray,http://homepages.inf.ed.ac.uk/imurray2/
Iain Phillips,https://www.doc.ic.ac.uk/~iccp/
Iain R. Murray,https://www.researchgate.net/profile/Iain_Murray2
Ian A. Simpson,https://www.inf.ed.ac.uk/people/staff/Thomas_Simpson.html
Ian D. Reid 0001 , https://cs.adelaide.edu.au/~ianr/
Ian D. Watson , https://www.cs.auckland.ac.nz/~ian/
Ian David Reid , https://cs.adelaide.edu.au/~ianr/
Ian Davidson,http://www.cs.ucdavis.edu/~davidson
Ian Douglas Horswill,http://www.mccormick.northwestern.edu/research-faculty/directory/profiles/horswill-ian.html
Ian G. Harris,http://www.ics.uci.edu/~harris/
Ian Goldberg,https://cs.uwaterloo.ca/~iang/
Ian H. Witten , http://www.cs.waikato.ac.nz/~ihw/
Ian Holyer,https://www.cs.bris.ac.uk/~ian/
Ian Horrocks,http://www.cs.ox.ac.uk/ian.horrocks/
Ian Horswill,http://www.cs.northwestern.edu/~ian/
Ian J. Hayes , http://researchers.uq.edu.au/researcher/211
Ian J. Wassell,https://www.cl.cam.ac.uk/research/dtg/www/people/ijw24
Ian James Wassell,https://www.cl.cam.ac.uk/research/dtg/www/people/ijw24
Ian M. Hodkinson,http://www.doc.ic.ac.uk/~imh
Ian M. Leslie,https://www.cl.cam.ac.uk/~iml1/
Ian M. Mitchell,https://www.cs.ubc.ca/~mitchell/
Ian McKillop,https://uwaterloo.ca/public-health-and-health-systems/people-profiles/ian-mckillop
Ian Michael Terry,https://cs.uwaterloo.ca/faculty-staff/contacts/michael-terry
Ian Mitchell,https://www.cs.ubc.ca/~mitchell/
Ian N. Davidson,http://www.cs.ucdavis.edu/~davidson
Ian S. Welch , http://ecs.victoria.ac.nz/Main/IanWelch
Ian Stark,http://homepages.inf.ed.ac.uk/stark/
Ian T. Foster,https://www.cs.uchicago.edu/directory/ian-foster
Ian Utting,https://www.cs.kent.ac.uk/~iau
Ian Vince McLoughlin,http://www.google.com/search?q=Ian%20Vince%20McLoughlin%20University%20of%20Kent&btnI
Ian Warren , https://www.cs.auckland.ac.nz/people/i-warren
Ian Wassell,https://www.cl.cam.ac.uk/research/dtg/www/people/ijw24
Ian Welch , http://ecs.victoria.ac.nz/Main/IanWelch
Ibrahim Al-Bahadly , http://www.massey.ac.nz/massey/expertise/profile.cfm?stref=576330
Ibrahim H. Al-Bahadly , http://www.massey.ac.nz/massey/expertise/profile.cfm?stref=576330
Ibrahim Matta,http://www.cs.bu.edu/~matta/
Idit Keidar,http://webee.technion.ac.il/~idish/
Ifat Yasin,http://www.cs.ucl.ac.uk/cs_people/I.Yasin.html/
Iftach Haitner,http://www.cs.tau.ac.il/~iftachh/
Igor Goryanin,https://www.inf.ed.ac.uk/people/staff/Igor_Goryanin.html
Igor L. Markov,http://web.eecs.umich.edu/~imarkov/
Igor Skryabin , http://www.google.com/search?q=Igor%20Skryabin%20Australian%20National%20University&btnI
Ihab F. Ilyas,https://cs.uwaterloo.ca/~ilyas/
Ihab Francis Ilyas,https://cs.uwaterloo.ca/~ilyas/
Ijaz Akhter , https://cecs.anu.edu.au/people/ijaz-akhter
Ilan Reuven Cohen,http://rcohen.cs.technion.ac.il/
Ilias Diakonikolas,http://www.iliasdiakonikolas.org/
Ilias Tagkopoulos,http://faculty.engineering.ucdavis.edu/tagkopoulos/
Illah R. Nourbakhsh,http://www.cs.cmu.edu/~illah/
Illah Reza Nourbakhsh,http://www.ri.cmu.edu/person.html?person_id=216
Ilya Safro,https://people.cs.clemson.edu/~isafro/
Ilya Sergey,http://ilyasergey.net/
Immanuel Trummer , http://as.cornell.edu/immanuel-trummer
Imre Risi Kondor,https://www.cs.uchicago.edu/directory/risi-kondor
Inderjit S. Dhillon,https://www.cs.utexas.edu/~inderjit/
Indrajit Ray,http://www.cs.colostate.edu/~indrajit/
Indrakshi Ray,http://www.cs.colostate.edu/~iray/
Indranil Gupta,http://indy.cs.illinois.edu/
Ing-Ray Chen,http://people.cs.vt.edu/~irchen/
Ingemar J. Cox,http://mediafutures.cs.ucl.ac.uk/people/IngemarCox/
Ingemar Johansson Cox,http://www0.cs.ucl.ac.uk/people/I.Cox.html
Ingolf H. Krüger,http://jacobsschool.ucsd.edu/faculty/faculty_bios/index.sfe?fmp_recid=199
Ingolf Krueger,http://jacobsschool.ucsd.edu/faculty/faculty_bios/index.sfe?fmp_recid=199
Ingolf Krüger,http://jacobsschool.ucsd.edu/faculty/faculty_bios/index.sfe?fmp_recid=199
Ingrid Zukerman , http://users.monash.edu/~ingrid/
Injong Rhee,http://www4.ncsu.edu/~rhee/
Insup Lee,http://www.cis.upenn.edu/~lee/
Ioanis Nikolaidis,http://webdocs.cs.ualberta.ca/~yannis/
Ioannis Stamos,http://www.cs.hunter.cuny.edu/~ioannis/
Ion Mandoiu,http://www.engr.uconn.edu/~ion/
Ion Stoica,http://www.cs.berkeley.edu/~istoica
Ira Assent,http://www.cs.au.dk/~ira/
Ira Kemelmacher,http://homes.cs.washington.edu/~kemelmi/
Ira Kemelmacher-Shlizerman,http://homes.cs.washington.edu/~kemelmi/
Irad Yavneh,http://www.cs.technion.ac.il/people/irad/
Irena Koprinska , http://www.it.usyd.edu.au/~ikop0282/
Irfan A. Essa,http://prof.irfanessa.com/
Irina Gladkova,http://www-cs.ccny.cuny.edu/~csivg/
Iryna Gurevych,https://www.ukp.tu-darmstadt.de/people/group-heads/prof-dr-iryna-gurevych/
Isaac D. Scherson,http://www.ics.uci.edu/~isaac/
Isabel Cruz,https://www.cs.uic.edu/Cruz/
Isabel F. Cruz , https://www.cs.uic.edu/Cruz/
Isil Dillig,http://www.cs.utexas.edu/~isil/
Ismailcem Budak Arpinar,http://cobweb.cs.uga.edu/~budak/
Itamar Arel,http://www.google.com/search?q=Itamar%20Arel%20University%20of%20Tennessee&btnI
Itsik Pe'er,http://www.cs.columbia.edu/~itsik/
Iulian Neamtiu,http://cs.njit.edu/people/neamtiu.php
Ivan Beschastnikh,http://www.cs.ubc.ca/~bestchai/
Ivan Bjerre Damgård,http://pure.au.dk/portal/en/persons/id(70603eb5-52fd-41e3-8752-15d803c3af5c).html
Ivan Damgård,http://pure.au.dk/portal/en/persons/id(70603eb5-52fd-41e3-8752-15d803c3af5c).html
Ivan Flechais,https://www.cs.ox.ac.uk/people/ivan.flechais/
Ivan Hal Sudborough,https://explorer.utdallas.edu/editprofile.php?pid=13187
Ivan Laptev,https://www.di.ens.fr/~laptev/
Ivan Martinovic,https://www.cs.ox.ac.uk/people/ivan.martinovic/
Ivana Drobnjak,http://www0.cs.ucl.ac.uk/people/I.Drobnjak.html
Ivano Malavolta,http://www.ivanomalavolta.com/
Ivo F. Sbalzarini,http://mosaic.mpi-cbg.de/?q=people/ivo_sbalzarini
Ivona Bezáková,https://www.cs.rit.edu/~ib/
Ivor P. Page,http://www.utdallas.edu/~ivor/
Izidor Gertner,http://www.google.com/search?q=Izidor%20Gertner%20CUNY&btnI
J. Alex Halderman,https://jhalderm.com/
J. Andrew Bagnell,http://www.ri.cmu.edu/person.html?person_id=689
J. D. Tygar,http://www.tygar.net/
J. Doug Tygar,http://www.tygar.net/
J. Eliot B. Moss,https://people.cs.umass.edu/~moss/
J. Eric Fosler,https://cse.osu.edu/people/fosler-lussier.1
J. Gregory Morrisett,http://www.cs.cornell.edu/~jgm/
J. Ian Munro,https://cs.uwaterloo.ca/~imunro/
J. Kelly Flanagan,http://www.google.com/search?q=J.%20Kelly%20Flanagan%20Brigham%20Young%20University&btnI
J. Kenneth Salisbury,http://robotics.stanford.edu/~jks/
J. M. Akkermans,http://www.cs.vu.nl/~hansa/
J. Mark Pullen,http://netlab.gmu.edu/mpullen/
J. Maurice Rojas,http://www.math.tamu.edu/~rojas/
J. Michael Herrmann,http://www.research.ed.ac.uk/portal/en/persons/michael-herrmann(cf1b7c31-3a87-4812-bf0a-05cf49b0120e).html
J. Montgomery,http://explore.georgetown.edu/people/jm985/
J. Nathan Foster,http://www.cs.cornell.edu/~jnfoster/
J. Robin B. Cockett,http://www.cpsc.ucalgary.ca/~robin/
J. Ross Beveridge,http://www.cs.colostate.edu/~ross/
J. Scott Hawker,http://www.se.rit.edu/~hawker/
J. Strother Moore,https://www.cs.utexas.edu/users/moore/
J. Zico Kolter,http://www.zicokolter.com/
Jaak Vilo , http://biit.cs.ut.ee/
Jaap Gordijn,http://www.cs.vu.nl/~gordijn/
Jaap Heringa,http://www.cs.vu.nl/~heringa/
Jacco van Ossenbruggen,http://homepages.cwi.nl/~jrvosse/
Jacek Sroka,https://sites.google.com/site/beyondmr2016/workshop-organizers
Jack A. Stankovic,https://www.cs.virginia.edu/people/faculty/stankovic.html
Jack C. Wileden,http://www.cics.umass.edu/~jack
Jack Dongarra,http://www.netlib.org/utk/people/JackDongarra/
Jack J. Dongarra,http://www.netlib.org/utk/people/JackDongarra/
Jack Mostow,http://www.cs.cmu.edu/~mostow/
Jack Poulson,http://www.google.com/search?q=Jack%20Poulson%20Georgia%20Institute%20of%20Technology&btnI
Jack Sampson,http://www.cse.psu.edu/~jms1257/
Jack Snoeyink,http://www.cs.unc.edu/~snoeyink/
Jack Tumblin,http://www.cs.northwestern.edu/~jet/
Jack W. Davidson,https://www.cs.virginia.edu/people/faculty/davidson.html
Jackie Chi Kit Cheung,http://cs.mcgill.ca/~jcheung/
Jacob D. Abernethy,http://web.eecs.umich.edu/~jabernet/
Jacob Eisenstein,http://www.cc.gatech.edu/~jeisenst/
Jacob K. White,http://www.rle.mit.edu/cpg/people_faculty.htm
Jacob Murray,https://www.researchgate.net/profile/Jacob_Murray
Jacob Sorber,https://people.cs.clemson.edu/~jsorber/
Jacob W. Crandall,http://www.jacobcrandall.net/papers/CV_JacobCrandall.pdf
Jacob White,http://www.google.com/search?q=Jacob%20White%20Massachusetts%20Institute%20of%20Technology&btnI
Jacob William Crandall,http://www.google.com/search?q=Jacob%20William%20Crandall%20Brigham%20Young%20University&btnI
Jacobus E. van der Merwe,https://www.cs.utah.edu/~kobus/
Jacopo Urbani,http://www.jacopourbani.it/
Jacques D. Fleuriot,https://www.inf.ed.ac.uk/people/staff/Jacques_Fleuriot.html
Jacques Stern,http://www.di.ens.fr/users/stern/
Jade Alglave,http://www0.cs.ucl.ac.uk/staff/J.Alglave/
Jadwiga Indulska , http://staff.itee.uq.edu.au/jaga/
Jae S. Lim,http://www.google.com/search?q=Jae%20S.%20Lim%20Massachusetts%20Institute%20of%20Technology&btnI
Jai Kang,https://www.rit.edu/gccis/jai-kang
Jaideep Srivastava,https://www.cs.umn.edu/people/faculty
Jaime Delgado Merce,http://www.google.com/search?q=Jaime%20Delgado%20Merce%20Polytechnic%20University%20of%20Catalonia&btnI
Jaime Delgado,https://www.researchgate.net/profile/Jaime_Delgado
Jaime G. Carbonell,https://www.cs.cmu.edu/~jgc/
Jaime Ruiz,https://www.jaimeruiz.com/
Jakob Eriksson,https://www.cs.uic.edu/Jakob/
Jakob Grue Simonsen,http://www.diku.dk/~simonsen/
Jakub Pawlewicz,https://www.researchgate.net/profile/Jakub_Pawlewicz
Jakub Radoszewski,http://uw.academia.edu/JakubRadoszewski
Jalal Kawash,http://www.cpsc.ucalgary.ca/~kawash
James A. Fogarty,https://homes.cs.washington.edu/~jfogarty/
James A. Hendler,http://www.cs.rpi.edu/~hendler/
James A. Landay,https://profiles.stanford.edu/james-landay
James A. Reggia,https://www.cs.umd.edu/~reggia/
James A. Storer,http://www.cs.brandeis.edu/~storer/
James Alexander Hendler,http://www.cs.rpi.edu/~hendler/
James Allan,https://ciir.cs.umass.edu/~allan/
James Andrew Bagnell,http://www.ri.cmu.edu/person.html?person_id=689
James Aspnes,http://www.cs.yale.edu/homes/aspnes/
James Atlas,https://www.eecis.udel.edu/~atlas/
James Bailey , http://people.eng.unimelb.edu.au/baileyj/
James Bret Michael,http://faculty.nps.edu/vitae/cgi-bin/vita.cgi?p=display_vita&id=1023567701
James Brotherston,http://www0.cs.ucl.ac.uk/staff/J.Brotherston/
James C. Browne,https://www.cs.utexas.edu/users/browne/
James C. Lester,https://www.csc.ncsu.edu/people/lester
James Caverlee,http://faculty.cs.tamu.edu/caverlee/
James Cheney,http://homepages.inf.ed.ac.uk/jcheney/
James Clause,https://www.eecis.udel.edu/~clause/
James Cremer,https://www.cs.uiowa.edu/~cremer/
James D. Foley,http://www.cc.gatech.edu/fac/Jim.Foley/foley.html
James D. Herbsleb,http://herbsleb.org/
James D. Hollan,http://hci.ucsd.edu/hollan/
James Davis,https://users.soe.ucsc.edu/~davis/
James Demmel,https://www.cs.berkeley.edu/~demmel/
James E. Heliotis,https://www.cs.rit.edu/~jeh/
James F. Allen,http://www.cs.rochester.edu/~james/
James F. Kurose,http://www-net.cs.umass.edu/personnel/kurose.html
James F. O'Brien,http://obrien.berkeley.edu/
James Fogarty,https://homes.cs.washington.edu/~jfogarty/
James Geller,https://web.njit.edu/~geller/
James Griffioen,http://protocols.netlab.uky.edu/~griff/
James H. Anderson,https://www.cs.unc.edu/~anderson/
James H. Cross II,http://www.eng.auburn.edu/~cross/
James H. Cross,http://www.eng.auburn.edu/~cross/
James H. Martin,http://www.cs.colorado.edu/~martin/
James H. Morris,http://www.cs.cmu.edu/~jhm/
James Hays,http://www.cc.gatech.edu/~hays/
James J. Little,http://www.cs.ubc.ca/~little/
James J. Martin,https://people.cs.clemson.edu/~jmarty/
James K. Baker,https://en.wikipedia.org/wiki/James_K._Baker
James K. Hahn,https://www.seas.gwu.edu/~hahn/
James Kwangjune Hahn,https://www.seas.gwu.edu/~hahn/
James M. Bieman,http://www.cs.colostate.edu/~bieman/
James M. Calvin,https://web.njit.edu/~calvin/
James M. Rehg,http://rehg.org/
James M. Stiles,http://www.google.com/search?q=James%20M.%20Stiles%20University%20of%20Kansas&btnI
James Matthew Rehg,http://rehg.org/
James McHugh,http://www.google.com/search?q=James%20McHugh%20NJIT&btnI
James Miller,http://people.eecs.ku.edu/~miller/
James Noble , http://ecs.victoria.ac.nz/Main/JamesNoble
James P. Callan,http://www.cs.cmu.edu/~callan/
James P. Clements,https://www.clemson.edu/administration/president/biography.html
James P. Cohoon,https://www.cs.virginia.edu/~cohoon/
James P. G. Sterbenz,http://www.ittc.ku.edu/~jpgs/
James Purtilo,https://seam.cs.umd.edu/purtilo/
James Pustejovsky,http://www.brandeis.edu/facultyguide/person.html?emplid=dbbe2e6922a901a7151b3d83b6618450867207ae
James Quilty , http://ecs.victoria.ac.nz/Main/JamesQuilty
James R. Cheney,http://homepages.inf.ed.ac.uk/jcheney/
James R. Curran , http://sydney.edu.au/arts/history/staff/profiles/james.b.curran.php
James R. Larus,https://people.epfl.ch/james.larus
James R. Lee,https://homes.cs.washington.edu/~jrl/
James R. Warren , https://www.cs.auckland.ac.nz/~jim/
James Rowland,http://www.google.com/search?q=James%20Rowland%20University%20of%20Kansas&btnI
James S. Collofello,https://cidse.engineering.asu.edu/directory/collofello-james/
James S. Plank,http://web.eecs.utk.edu/~plank/
James Tam,http://www.google.com/search?q=James%20Tam%20University%20of%20Calgary&btnI
James Vallino,http://www.se.rit.edu/~jrv/
James W. Mickens,https://www.seas.harvard.edu/directory/mickens
James Wang,https://people.cs.clemson.edu/~jzwang/
James Weldon Demmel,https://www.cs.berkeley.edu/~demmel/
James Westall,https://people.cs.clemson.edu/~westall/homepage.html
James Wittig,http://engineering.vanderbilt.edu/bio/james-wittig
James Worrell,http://www.cs.ox.ac.uk/james.worrell/
Jamie Callan,http://www.cs.cmu.edu/~callan/
Jan Bender,https://www.researchgate.net/profile/Jan_Bender
Jan Carlo Barca , http://monash.edu/research/explore/en/persons/jan-barca(b809a264-a966-4c49-b3b3-1425a47f97ee).html
Jan Chomicki,https://www.cse.buffalo.edu/~chomicki/
Jan F. Prins,http://www.cs.unc.edu/~prins/
Jan Hoffmann 0002,http://www.cs.cmu.edu/~janh/
Jan Kretínský,https://www7.in.tum.de/~kretinsk/
Jan M. Allbeck,http://cs.gmu.edu/~jallbeck/
Jan Madey,https://www.researchgate.net/profile/Jan_Madey
Jan O. Borchers,https://hci.rwth-aachen.de/borchers
Jan Oliver Borchers,https://hci.rwth-aachen.de/borchers
Jan P. H. van Santen,http://www.google.com/search?q=Jan%20P.%20H.%20van%20Santen%20OHSU&btnI
Jan P. de Ruiter,https://ase.tufts.edu/psychology/people/de_ruiter/
Jan Peter de Ruiter,http://www.uni-bielefeld.de/lili/personen/jruiter/
Jan Peters 0001,http://www.google.com/search?q=Jan%20Peters%200001%20TU%20Darmstadt&btnI
Jan Prins,http://www.cs.unc.edu/~prins/
Jan Schröder , http://www.cis.unimelb.edu.au/people/staff.php?person_ID=304961
Jan Treur,http://www.cs.vu.nl/~treur/
Jan Vitek,http://www.ccis.northeastern.edu/people/jan-vitek/
